Country Name,Country Code,Indicator Name,2015,2016,2017,2018,2019,2020,Currency Unit
Belgium,BEL,Starting a business: Cost - Men (% of income per capita),5.2,5.0,5.0,5.6,5.4,5.3,Euro
Belgium,BEL,Starting a business: Cost - Men (% of income per capita) - Score,97.40379,97.49677,97.50734,97.19745,97.28631,97.33269,Euro
Belgium,BEL,Starting a business: Cost - Women (% of income per capita),5.2,5.0,5.0,5.6,5.4,5.3,Euro
Belgium,BEL,Starting a business: Cost - Women (% of income per capita) - Score,97.40379,97.49677,97.50734,97.19745,97.28631,97.33269,Euro
Belgium,BEL,Starting a business: Minimum capital (% of income per capita),18.2,17.2,17.0,16.8,16.0,0.0,Euro
Belgium,BEL,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,95.45983,95.7023,95.7381,95.79391,96.00212,100.0,Euro
Belgium,BEL,Starting a business: Procedures required - Men (number),5.0,5.0,5.0,5.0,5.0,5.0,Euro
Belgium,BEL,Starting a business: Procedures required - Men (number) - Score,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,Euro
Belgium,BEL,Starting a business: Procedures required - Women (number),5.0,5.0,5.0,5.0,5.0,5.0,Euro
Belgium,BEL,Starting a business: Procedures required - Women (number) - Score,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,Euro
Belgium,BEL,Starting a business: Time - Men (days),4.5,4.5,4.5,4.5,4.5,5.0,Euro
Belgium,BEL,Starting a business: Time - Men (days) - Score,95.9799,95.9799,95.9799,95.9799,95.9799,95.47739,Euro
Belgium,BEL,Starting a business: Time - Women (days),4.5,4.5,4.5,4.5,4.5,5.0,Euro
Belgium,BEL,Starting a business: Time - Women (days)- Score,95.9799,95.9799,95.9799,95.9799,95.9799,95.47739,Euro
Belgium,BEL,Time to export: Border compliance (hours) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Belgium,BEL,Time to export: Documentary compliance (hours) (DB16-20 methodology),0.5,0.5,0.5,0.5,0.5,0.5,Euro
Belgium,BEL,Time to import: Border compliance (hours) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Belgium,BEL,Time to import: Documentary compliance (hours) (DB16-20 methodology),0.5,0.5,0.5,0.5,0.5,0.5,Euro
Belgium,BEL,Trading across borders (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Belgium,BEL,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Belgium,BEL,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Belgium,BEL,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Belgium,BEL,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Belgium,BEL,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Belgium,BEL,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Belgium,BEL,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Belgium,BEL,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Belgium,BEL,Trading across borders: Time to export: Border compliance (hours) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Belgium,BEL,Trading across borders: Time to export: Documentary compliance (hours) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Belgium,BEL,Trading across borders: Time to import: Border compliance (hours) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Belgium,BEL,Trading across borders: Time to import: Documentary compliance (hours) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Cyprus,CYP,Dealing with construction permits (DB16-20 methodology) - Score,63.9,63.9,64.0,64.0,64.1,64.2,Euro
Cyprus,CYP,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology),11.0,11.0,11.0,11.0,11.0,11.0,Euro
Cyprus,CYP,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,73.33333,73.33333,73.33333,73.33333,73.33333,73.33333,Euro
Cyprus,CYP,Dealing with construction permits: Cost (% of Warehouse value),1.2,1.1,1.1,1.1,1.0,0.9,Euro
Cyprus,CYP,Dealing with construction permits: Cost (% of Warehouse value) - Score,94.11195,94.45918,94.72149,94.60779,94.97401,95.27766,Euro
Cyprus,CYP,Dealing with construction permits: Liability and insurance regimes index (0-2) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Cyprus,CYP,Dealing with construction permits: Procedures (number),8.0,8.0,8.0,8.0,8.0,8.0,Euro
Cyprus,CYP,Dealing with construction permits: Procedures (number) - Score,88.0,88.0,88.0,88.0,88.0,88.0,Euro
Cyprus,CYP,Dealing with construction permits: Professional certifications index (0-4) (DB16-20 methodology),4.0,4.0,4.0,4.0,4.0,4.0,Euro
Cyprus,CYP,Dealing with construction permits: Quality control after construction index (0-3) (DB16-20 methodology),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Cyprus,CYP,Dealing with construction permits: Quality control before construction index (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Cyprus,CYP,Dealing with construction permits: Quality control during construction index (0-3) (DB16-20 methodology),2.0,2.0,2.0,2.0,2.0,2.0,Euro
Cyprus,CYP,Dealing with construction permits: Quality of building regulations index (0-2) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Cyprus,CYP,Dealing with construction permits: Time (days),677.0,617.0,507.0,507.0,507.0,507.0,Euro
Cyprus,CYP,Dealing with construction permits: Time (days)  - Score,0.0,0.0,0.0,0.0,0.0,0.0,Euro
Cyprus,CYP,Enforcing contracts: Attorney fees (% of claim),10.8,10.8,10.8,10.8,10.8,10.8,Euro
Cyprus,CYP,Enforcing contracts: Cost (% of claim),16.4,16.4,16.4,16.4,16.4,16.4,Euro
Cyprus,CYP,Enforcing contracts: Cost (% of claim) - Score,81.66479,81.66479,81.66479,81.66479,81.66479,81.66479,Euro
Cyprus,CYP,Enforcing contracts: Court fees (% of claim),0.5,0.5,0.5,0.5,0.5,0.5,Euro
Cyprus,CYP,Enforcing contracts: Enforcement fees (% of claim),5.1,5.1,5.1,5.1,5.1,5.1,Euro
Cyprus,CYP,Enforcing contracts: Enforcement of judgment (days),180.0,180.0,180.0,180.0,180.0,180.0,Euro
Cyprus,CYP,Enforcing contracts: Filing and service (days),20.0,20.0,20.0,20.0,20.0,20.0,Euro
Cyprus,CYP,Enforcing contracts: Time (days),1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,Euro
Cyprus,CYP,Enforcing contracts: Time (days) - Score,19.67213,19.67213,19.67213,19.67213,19.67213,19.67213,Euro
Cyprus,CYP,Enforcing contracts: Trial and judgment (days),900.0,900.0,900.0,900.0,900.0,900.0,Euro
Cyprus,CYP,Getting credit (DB15-20 methodology) - Score,55.0,65.0,60.0,60.0,60.0,60.0,Euro
Cyprus,CYP,Getting Credit total score (DB15-20 methodology),11.0,13.0,12.0,12.0,12.0,12.0,Euro
Cyprus,CYP,Getting credit: Credit bureau coverage (% of adults),6.8,67.3,68.9,72.9,73.1,81.4,Euro
Cyprus,CYP,Getting credit: Credit registry coverage (% of adults),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Cyprus,CYP,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology),4.0,6.0,5.0,5.0,5.0,5.0,Euro
Cyprus,CYP,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,50.0,75.0,62.5,62.5,62.5,62.5,Euro
Cyprus,CYP,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology),7.0,7.0,7.0,7.0,7.0,7.0,Euro
Cyprus,CYP,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,58.33333,58.33333,58.33333,58.33333,58.33333,58.33333,Euro
Cyprus,CYP,Getting electricity (DB16-20 methodology) - Score,67.5,75.2,78.3,78.3,78.3,78.4,Euro
Cyprus,CYP,Getting electricity: Communication of tariffs and tariff changes (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Cyprus,CYP,Getting electricity: Cost to get electricity (% of income per capita),145.6,137.0,130.4,133.2,124.2,116.6,Euro
Cyprus,CYP,Getting electricity: Cost to get electricity (% of income per capita) - Score,98.20206,98.30806,98.38954,98.35522,98.46713,98.56008,Euro
Cyprus,CYP,Getting electricity: Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Cyprus,CYP,Getting electricity: Mechanisms for monitoring outages (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Cyprus,CYP,Getting electricity: Mechanisms for restoring service (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Cyprus,CYP,Getting electricity: Minimum outage time (in minutes)  (DB16-20 methodology),5.0,5.0,5.0,5.0,5.0,5.0,Euro
Cyprus,CYP,Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),25.4,20.0,18.7,17.5,14.9,19.1,Euro
Cyprus,CYP,Getting electricity: Procedures (number),5.0,5.0,5.0,5.0,5.0,5.0,Euro
Cyprus,CYP,Getting electricity: Procedures (number) - Score,66.66667,66.66667,66.66667,66.66667,66.66667,66.66667,Euro
Cyprus,CYP,Getting electricity: Regulatory monitoring (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Cyprus,CYP,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology),7.0,7.0,8.0,8.0,8.0,8.0,Euro
Cyprus,CYP,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,87.5,87.5,100.0,100.0,100.0,100.0,Euro
Cyprus,CYP,Getting electricity: System average interruption duration index (SAIDI) (DB16-20 methodology),1.59,1.31,0.55,0.51,0.3,0.55,Euro
Cyprus,CYP,Getting electricity: System average interruption frequency index (SAIFI) (DB16-20 methodology),0.58,0.33,0.22,0.15,0.12,0.22,Euro
Cyprus,CYP,Getting electricity: Time (days),207.0,137.0,137.0,137.0,137.0,137.0,Euro
Cyprus,CYP,Getting electricity: Time (days) - Score,17.82609,48.26087,48.26087,48.26087,48.26087,48.26087,Euro
Cyprus,CYP,Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),2.0,2.0,3.0,3.0,3.0,3.0,Euro
Cyprus,CYP,Other taxes (% of profits),1.1,1.2,1.2,1.1,1.1,1.1,Euro
Cyprus,CYP,Paying taxes: Labor tax and contributions (% of profits),11.9,13.4,13.4,13.4,13.0,13.0,Euro
Cyprus,CYP,Paying taxes: Payments (number per year),30.0,28.0,28.0,28.0,27.0,16.0,Euro
Cyprus,CYP,Paying taxes: Payments per year (number per year) - Score,55.0,58.33333,58.33333,58.33333,60.0,78.33333,Euro
Cyprus,CYP,Paying taxes: Profit tax (% of profits),9.5,9.3,9.6,8.1,8.1,8.3,Euro
Cyprus,CYP,Paying taxes: Time (hours per year),146.5,145.5,127.0,127.0,122.5,119.5,Euro
Cyprus,CYP,Paying taxes: Time (hours per year) - Score,84.93045,85.08501,87.94436,87.94436,88.63988,89.10355,Euro
Cyprus,CYP,Paying taxes: Total tax and contribution rate (% of profit),22.5,24.0,24.2,22.7,22.2,22.4,Euro
Cyprus,CYP,Paying taxes: Total tax and contribution rate (% of profit) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Cyprus,CYP,Protecting minority investors (DB15-20 methodology) - Score,72.0,72.0,72.0,72.0,76.0,76.0,Euro
Cyprus,CYP,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology),7.0,7.0,7.0,7.0,7.0,7.0,Euro
Cyprus,CYP,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,70.0,70.0,70.0,70.0,70.0,70.0,Euro
Cyprus,CYP,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology),7.0,7.0,7.0,7.0,7.0,7.0,Euro
Cyprus,CYP,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Cyprus,CYP,Protecting minority investors: Extent of director liability index (0-10),4.0,4.0,4.0,4.0,4.0,4.0,Euro
Cyprus,CYP,Protecting minority investors: Extent of director liability index (0-10) - Score,40.0,40.0,40.0,40.0,40.0,40.0,Euro
Cyprus,CYP,Protecting minority investors: Extent of disclosure index (0-10),8.0,8.0,8.0,8.0,9.0,9.0,Euro
Cyprus,CYP,Protecting minority investors: Extent of disclosure index (0-10) - Score,80.0,80.0,80.0,80.0,90.0,90.0,Euro
Cyprus,CYP,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology),5.0,5.0,5.0,5.0,5.0,5.0,Euro
Cyprus,CYP,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,71.42857,71.42857,71.42857,71.42857,71.42857,71.42857,Euro
Cyprus,CYP,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology),5.0,5.0,5.0,5.0,6.0,6.0,Euro
Cyprus,CYP,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,83.33333,83.33333,83.33333,83.33333,100.0,100.0,Euro
Cyprus,CYP,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),36.0,36.0,36.0,36.0,38.0,38.0,Euro
Cyprus,CYP,Registering property: Cost (% of property value),10.4,10.4,10.4,7.6,7.6,7.7,Euro
Cyprus,CYP,Registering property: Cost (% of property value) - Score,30.50003,30.70643,30.86235,49.29623,49.02708,48.80392,Euro
Cyprus,CYP,Registering property: Procedures (number),7.0,7.0,7.0,7.0,7.0,7.0,Euro
Cyprus,CYP,Registering property: Procedures (number) - Score,50.0,50.0,50.0,50.0,50.0,50.0,Euro
Cyprus,CYP,Registering property: Time (days),9.0,9.0,9.0,9.0,9.0,9.0,Euro
Cyprus,CYP,Registering property: Time (days) - Score,96.17225,96.17225,96.17225,96.17225,96.17225,96.17225,Euro
Cyprus,CYP,Reorganization proceedings index (0-3) (DB15-20 methodology),0.0,1.5,1.5,1.5,1.5,1.5,Euro
Cyprus,CYP,Resolving insolvency - Score,50.4,71.2,72.0,72.2,72.3,72.5,Euro
Cyprus,CYP,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),2.0,3.0,3.0,3.0,3.0,3.0,Euro
Cyprus,CYP,Resolving insolvency: Cost (% of estate),14.5,14.5,14.5,14.5,14.5,14.5,Euro
Cyprus,CYP,Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),0.0,1.0,1.0,1.0,1.0,1.0,Euro
Cyprus,CYP,Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),2.0,5.0,5.0,5.0,5.0,5.0,Euro
Cyprus,CYP,Resolving insolvency: Outcome (0 as piecemeal sale and 1 as going concern),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Cyprus,CYP,Resolving insolvency: Recovery rate (cents on the dollar),70.5,71.4,72.8,73.2,73.4,73.8,Euro
Cyprus,CYP,Resolving insolvency: Recovery rate (cents on the dollar) - Score,75.85832,76.82557,78.37949,78.78702,79.0217,79.42066,Euro
Cyprus,CYP,Resolving insolvency: Strength of insolvency framework index (0-16),4.0,10.5,10.5,10.5,10.5,10.5,Euro
Cyprus,CYP,Resolving insolvency: Strength of insolvency framework index (0-16) - Score,25.0,65.625,65.625,65.625,65.625,65.625,Euro
Cyprus,CYP,Resolving insolvency: Time (years),1.5,1.5,1.5,1.5,1.5,1.5,Euro
Cyprus,CYP,Starting a business - Score,89.1,89.2,91.2,91.2,91.2,92.0,Euro
Cyprus,CYP,Starting a business: Cost - Men (% of income per capita),13.0,12.5,12.2,12.4,11.9,5.6,Euro
Cyprus,CYP,Starting a business: Cost - Men (% of income per capita) - Score,93.5223,93.72739,93.88232,93.81516,94.03146,97.21081,Euro
Cyprus,CYP,Starting a business: Cost - Women (% of income per capita),13.0,12.5,12.2,12.4,11.9,5.6,Euro
Cyprus,CYP,Starting a business: Cost - Women (% of income per capita) - Score,93.5223,93.72739,93.88232,93.81516,94.03146,97.21081,Euro
Cyprus,CYP,Starting a business: Minimum capital (% of income per capita),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Cyprus,CYP,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Cyprus,CYP,Starting a business: Procedures required - Men (number),6.0,6.0,5.0,5.0,5.0,5.0,Euro
Cyprus,CYP,Starting a business: Procedures required - Men (number) - Score,70.58824,70.58824,76.47059,76.47059,76.47059,76.47059,Euro
Cyprus,CYP,Starting a business: Procedures required - Women (number),6.0,6.0,5.0,5.0,5.0,5.0,Euro
Cyprus,CYP,Starting a business: Procedures required - Women (number) - Score,70.58824,70.58824,76.47059,76.47059,76.47059,76.47059,Euro
Cyprus,CYP,Starting a business: Time - Men (days),8.0,8.0,6.0,6.0,6.0,6.0,Euro
Cyprus,CYP,Starting a business: Time - Men (days) - Score,92.46231,92.46231,94.47236,94.47236,94.47236,94.47236,Euro
Cyprus,CYP,Starting a business: Time - Women (days),8.0,8.0,6.0,6.0,6.0,6.0,Euro
Cyprus,CYP,Starting a business: Time - Women (days)- Score,92.46231,92.46231,94.47236,94.47236,94.47236,94.47236,Euro
Cyprus,CYP,Time to export: Border compliance (hours) (DB16-20 methodology),18.0,18.0,18.0,18.0,18.0,18.0,Euro
Cyprus,CYP,Time to export: Documentary compliance (hours) (DB16-20 methodology),2.0,2.0,2.0,2.0,2.0,2.0,Euro
Cyprus,CYP,Time to import: Border compliance (hours) (DB16-20 methodology),14.7,14.7,14.7,14.7,14.7,14.7,Euro
Cyprus,CYP,Time to import: Documentary compliance (hours) (DB16-20 methodology),2.0,2.0,2.0,2.0,2.0,2.0,Euro
Cyprus,CYP,Trading across borders (DB16-20 methodology) - Score,88.4,88.4,88.4,88.4,88.4,88.4,Euro
Cyprus,CYP,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology),300.0,300.0,300.0,300.0,300.0,300.0,Euro
Cyprus,CYP,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,71.69811,71.69811,71.69811,71.69811,71.69811,71.69811,Euro
Cyprus,CYP,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology),50.0,50.0,50.0,50.0,50.0,50.0,Euro
Cyprus,CYP,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,87.5,87.5,87.5,87.5,87.5,87.5,Euro
Cyprus,CYP,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology),335.0,335.0,335.0,335.0,335.0,335.0,Euro
Cyprus,CYP,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,72.08333,72.08333,72.08333,72.08333,72.08333,72.08333,Euro
Cyprus,CYP,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology),50.0,50.0,50.0,50.0,50.0,50.0,Euro
Cyprus,CYP,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,92.85714,92.85714,92.85714,92.85714,92.85714,92.85714,Euro
Cyprus,CYP,Trading across borders: Time to export: Border compliance (hours) (DB16-20 methodology) - Score,89.30818,89.30818,89.30818,89.30818,89.30818,89.30818,Euro
Cyprus,CYP,Trading across borders: Time to export: Documentary compliance (hours) (DB16-20 methodology) - Score,99.40828,99.40828,99.40828,99.40828,99.40828,99.40828,Euro
Cyprus,CYP,Trading across borders: Time to import: Border compliance (hours) (DB16-20 methodology) - Score,95.10155,95.10155,95.10155,95.10155,95.10155,95.10155,Euro
Cyprus,CYP,Trading across borders: Time to import: Documentary compliance (hours) (DB16-20 methodology) - Score,99.58159,99.58159,99.58159,99.58159,99.58159,99.58159,Euro
Estonia,EST,Dealing with construction permits (DB16-20 methodology) - Score,82.5,82.5,82.5,82.5,82.5,82.6,Euro
Estonia,EST,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology),11.0,11.0,11.0,11.0,11.0,11.0,Euro
